   Dia   Mês   Ano  Hora
    20    11  2023    10        0.000000
    20    11  2023    11        0.000000
    20    11  2023    12        0.000000
    20    11  2023    13        0.000000
    20    11  2023    14        0.000000
    20    11  2023    15        0.000000
    20    11  2023    16        0.000000
    20    11  2023    17        0.000000
    20    11  2023    18        0.000000
    20    11  2023    19        0.000000
    20    11  2023    20        0.000000
    20    11  2023    21        0.000000
    20    11  2023    22        0.000000
    20    11  2023    23        0.000000
    21    11  2023    00        0.000000
    21    11  2023    01        0.000000
    21    11  2023    02        0.000000
    21    11  2023    03        0.000000
    21    11  2023    04        0.000000
    21    11  2023    05        0.000000
    21    11  2023    06        0.000000
    21    11  2023    07        0.000000
    21    11  2023    08        0.000000
    21    11  2023    09        0.000000
    21    11  2023    10        0.000000
    21    11  2023    11        0.000000
    21    11  2023    12        0.000000
    21    11  2023    13        0.000000
    21    11  2023    14        0.000000
    21    11  2023    15        0.000000
    21    11  2023    16        0.000000
    21    11  2023    17        0.000000
    21    11  2023    18        0.000000
    21    11  2023    19        0.000000
    21    11  2023    20        0.000000
    21    11  2023    21        0.000000
    21    11  2023    22        0.000000
    21    11  2023    23        0.000000
    22    11  2023    00        0.000000
    22    11  2023    01        0.000000
    22    11  2023    02        0.000000
    22    11  2023    03        0.000000
    22    11  2023    04        0.000000
    22    11  2023    05        0.000000
    22    11  2023    06        0.000000
    22    11  2023    07        0.000000
    22    11  2023    08        0.000000
    22    11  2023    09        0.000000
    22    11  2023    10        0.000000
    22    11  2023    11        0.000000
    22    11  2023    12        3.760000
    22    11  2023    13       10.350000
    22    11  2023    14        2.820000
    22    11  2023    15        0.000000
    22    11  2023    16        0.000000
    22    11  2023    17        1.060000
    22    11  2023    18        0.000000
    22    11  2023    19        0.000000
    22    11  2023    20        0.550000
    22    11  2023    21        0.450000
    22    11  2023    22        0.000000
    22    11  2023    23        0.000000
    23    11  2023    00        0.000000
    23    11  2023    01        0.000000
    23    11  2023    02        0.000000
    23    11  2023    03        0.000000
    23    11  2023    04        0.000000
    23    11  2023    05        0.000000
    23    11  2023    06        0.000000
    23    11  2023    07        0.000000
    23    11  2023    08        0.000000
    23    11  2023    09        0.000000
    23    11  2023    10        0.000000
    23    11  2023    11        0.000000
    23    11  2023    12        0.000000
    23    11  2023    13        0.000000
    23    11  2023    14        0.000000
    23    11  2023    15        0.000000
    23    11  2023    16        0.000000
    23    11  2023    17        0.000000
    23    11  2023    18        0.000000
    23    11  2023    19        0.000000
    23    11  2023    20        0.000000
    23    11  2023    21        0.000000
    23    11  2023    22        0.000000
    23    11  2023    23        0.000000
    24    11  2023    00        0.000000
    24    11  2023    01        0.000000
    24    11  2023    02        0.000000
    24    11  2023    03        0.000000
    24    11  2023    04        0.000000
    24    11  2023    05        0.000000
    24    11  2023    06        0.000000
    24    11  2023    07        0.000000
    24    11  2023    08        0.000000
    24    11  2023    09        0.000000
    24    11  2023    10        0.000000
    24    11  2023    11        0.000000
    24    11  2023    12        0.000000
    24    11  2023    13        0.000000
    24    11  2023    14        0.000000
    24    11  2023    15        0.000000
    24    11  2023    16        0.000000
    24    11  2023    17        0.000000
    24    11  2023    18        0.000000
    24    11  2023    19        0.000000
    24    11  2023    20        0.000000
    24    11  2023    21        0.000000
    24    11  2023    22        0.000000
    24    11  2023    23        0.000000
    25    11  2023    00        0.000000
    25    11  2023    01        0.000000
    25    11  2023    02        0.000000
    25    11  2023    03        0.000000
    25    11  2023    04        0.000000
    25    11  2023    05        0.000000
    25    11  2023    06        0.000000
    25    11  2023    07        0.000000
    25    11  2023    08        0.000000
    25    11  2023    09        0.000000
    25    11  2023    10        0.000000
    25    11  2023    11        0.000000
    25    11  2023    12        0.000000
    25    11  2023    13        0.000000
    25    11  2023    14        0.000000
    25    11  2023    15        0.000000
    25    11  2023    16        0.000000
    25    11  2023    17        0.000000
    25    11  2023    18        0.000000
    25    11  2023    19        0.000000
    25    11  2023    20        0.000000
    25    11  2023    21        0.000000
    25    11  2023    22        0.000000
    25    11  2023    23        0.000000
    26    11  2023    00        0.000000
    26    11  2023    01        0.000000
    26    11  2023    02        0.000000
    26    11  2023    03        0.000000
    26    11  2023    04        0.000000
    26    11  2023    05        0.000000
    26    11  2023    06        0.000000
    26    11  2023    07        0.000000
    26    11  2023    08        0.000000
    26    11  2023    09        0.000000
    26    11  2023    10        0.000000
    26    11  2023    11        0.000000
    26    11  2023    12        0.000000
    26    11  2023    13        0.000000
    26    11  2023    14        0.000000
    26    11  2023    15        0.000000
    26    11  2023    16        0.000000
    26    11  2023    17        0.000000
    26    11  2023    18        0.000000
    26    11  2023    19        0.000000
    26    11  2023    20        0.000000
    26    11  2023    21        0.000000
    26    11  2023    22        0.000000
    26    11  2023    23        0.000000
    27    11  2023    00        0.000000
    27    11  2023    01        0.000000
    27    11  2023    02        0.000000
    27    11  2023    03        0.000000
    27    11  2023    04        0.000000
    27    11  2023    05        0.000000
    27    11  2023    06        0.000000
    27    11  2023    07        0.000000
    27    11  2023    08        0.000000
    27    11  2023    09        0.000000
